theta,effect
-0.03699999999999999,-0.32117601628735354
-0.0368,-0.32197601628735334
-0.036599999999999994,-0.3227760162873535
-0.0364,-0.32357601628735316
-0.036199999999999996,-0.3243760162873533
-0.036000000000000004,-0.3251760162873535
-0.0358,-0.3259760162873531
-0.03559999999999999,-0.3267760162873534
-0.0354,-0.32757601628735333
-0.035199999999999995,-0.3283760162873535
-0.035,-0.32917601628735327
-0.0348,-0.32997601628735335
-0.03459999999999999,-0.33077601628735337
-0.034399999999999986,-0.3315760162873534
-0.03420000000000001,-0.3323760162873533
-0.034,-0.3331760162873533
-0.0338,-0.3339760162873534
-0.03359999999999999,-0.33477601628735343
-0.033399999999999985,-0.33557601628735345
-0.03320000000000001,-0.33637601628735336
-0.033,-0.3371760162873533
-0.032799999999999996,-0.3379760162873536
-0.03259999999999999,-0.33877601628735327
-0.032399999999999984,-0.3395760162873534
-0.032200000000000006,-0.3403760162873533
-0.032,-0.3411760162873532
-0.031799999999999995,-0.3419760162873534
-0.03159999999999999,-0.3427760162873533
-0.031399999999999983,-0.34357601628735335
-0.031200000000000006,-0.34437601628735326
-0.031,-0.34517601628735345
-0.030799999999999994,-0.34597601628735336
-0.03059999999999999,-0.3467760162873534
-0.03040000000000001,-0.3475760162873533
-0.030200000000000005,-0.3483760162873533
-0.03,-0.34917601628735334
-0.029799999999999993,-0.3499760162873534
-0.029599999999999987,-0.35077601628735333
-0.02940000000000001,-0.35157601628735335
-0.029200000000000004,-0.3523760162873534
-0.028999999999999998,-0.35317601628735346
-0.028799999999999992,-0.35397601628735337
-0.028599999999999987,-0.3547760162873535
-0.02840000000000001,-0.3555760162873532
-0.028200000000000003,-0.3563760162873533
-0.027999999999999997,-0.3571760162873535
-0.02779999999999999,-0.35797601628735315
-0.027599999999999986,-0.35877601628735345
-0.027400000000000008,-0.35957601628735325
-0.027200000000000002,-0.3603760162873533
-0.026999999999999996,-0.3611760162873533
-0.02679999999999999,-0.3619760162873534
-0.026599999999999985,-0.3627760162873534
-0.026400000000000007,-0.3635760162873533
-0.0262,-0.36437601628735333
-0.025999999999999995,-0.36517601628735336
-0.02579999999999999,-0.36597601628735343
-0.025599999999999984,-0.36677601628735346
-0.025400000000000006,-0.36757601628735326
-0.0252,-0.3683760162873534
-0.024999999999999994,-0.3691760162873533
-0.02479999999999999,-0.3699760162873536
-0.024599999999999983,-0.3707760162873533
-0.024400000000000005,-0.37157601628735343
-0.0242,-0.37237601628735334
-0.023999999999999994,-0.37317601628735325
-0.023799999999999988,-0.37397601628735344
-0.02360000000000001,-0.3747760162873531
-0.023400000000000004,-0.3755760162873534
-0.0232,-0.3763760162873533
-0.022999999999999993,-0.3771760162873535
-0.022799999999999987,-0.3779760162873534
-0.02260000000000001,-0.3787760162873533
-0.022400000000000003,-0.3795760162873533
-0.022199999999999998,-0.38037601628735335
-0.021999999999999992,-0.38117601628735337
-0.021799999999999986,-0.38197601628735345
-0.021600000000000008,-0.38277601628735336
-0.021400000000000002,-0.3835760162873534
-0.021199999999999997,-0.3843760162873534
-0.02099999999999999,-0.3851760162873535
-0.020799999999999985,-0.3859760162873534
-0.020600000000000007,-0.38677601628735353
-0.0204,-0.3875760162873532
-0.020199999999999996,-0.38837601628735335
-0.01999999999999999,-0.38917601628735354
-0.019799999999999984,-0.3899760162873532
-0.019600000000000006,-0.39077601628735337
-0.0194,-0.3915760162873533
-0.019199999999999995,-0.3923760162873533
-0.01899999999999999,-0.3931760162873533
-0.018799999999999983,-0.3939760162873534
-0.018600000000000005,-0.3947760162873533
-0.0184,-0.39557601628735334
-0.018199999999999994,-0.39637601628735336
-0.017999999999999988,-0.3971760162873534
-0.01780000000000001,-0.3979760162873533
-0.017600000000000005,-0.3987760162873534
-0.0174,-0.3995760162873533
-0.017199999999999993,-0.4003760162873534
-0.016999999999999987,-0.40117601628735333
-0.01680000000000001,-0.4019760162873534
-0.016600000000000004,-0.4027760162873533
-0.016399999999999998,-0.40357601628735346
-0.016199999999999992,-0.40437601628735337
-0.015999999999999986,-0.4051760162873533
-0.01580000000000001,-0.40597601628735347
-0.015600000000000003,-0.4067760162873531
-0.015399999999999997,-0.4075760162873534
-0.015199999999999991,-0.4083760162873533
-0.014999999999999986,-0.4091760162873535
-0.014800000000000008,-0.40997601628735325
-0.014600000000000002,-0.41077601628735333
-0.014399999999999996,-0.41157601628735335
-0.01419999999999999,-0.4123760162873534
-0.013999999999999985,-0.4131760162873534
-0.013800000000000007,-0.4139760162873533
-0.013600000000000001,-0.4147760162873534
-0.013399999999999995,-0.4155760162873534
-0.01319999999999999,-0.41637601628735343
-0.012999999999999984,-0.4171760162873535
-0.012800000000000006,-0.41797601628735326
-0.0126,-0.41877601628735356
-0.012399999999999994,-0.41957601628735325
-0.012199999999999989,-0.4203760162873534
-0.011999999999999983,-0.42117601628735357
-0.011800000000000005,-0.4219760162873532
-0.0116,-0.4227760162873534
-0.011399999999999993,-0.4235760162873533
-0.011199999999999988,-0.42437601628735333
-0.01100000000000001,-0.42517601628735324
-0.010800000000000004,-0.42597601628735343
-0.010599999999999998,-0.42677601628735334
-0.010399999999999993,-0.42757601628735337
-0.010199999999999987,-0.4283760162873534
-0.010000000000000009,-0.4291760162873533
-0.009800000000000003,-0.4299760162873533
-0.009599999999999997,-0.4307760162873534
-0.009399999999999992,-0.4315760162873533
-0.009199999999999986,-0.43237601628735345
-0.009000000000000008,-0.43317601628735336
-0.008800000000000002,-0.43397601628735344
-0.008599999999999997,-0.43477601628735335
-0.00839999999999999,-0.4355760162873535
-0.008199999999999985,-0.4363760162873534
-0.008000000000000007,-0.4371760162873533
-0.007800000000000001,-0.4379760162873535
-0.007599999999999996,-0.43877601628735313
-0.00739999999999999,-0.43957601628735343
-0.007199999999999984,-0.44037601628735334
-0.007000000000000006,-0.44117601628735326
-0.0068000000000000005,-0.4419760162873533
-0.006599999999999995,-0.44277601628735336
-0.006399999999999989,-0.4435760162873534
-0.006199999999999983,-0.4443760162873534
-0.006000000000000005,-0.4451760162873533
-0.0058,-0.44597601628735334
-0.005599999999999994,-0.4467760162873534
-0.005399999999999988,-0.44757601628735344
-0.005199999999999982,-0.44837601628735346
-0.0050000000000000044,-0.4491760162873534
-0.004799999999999999,-0.4499760162873533
-0.004599999999999993,-0.4507760162873536
-0.004399999999999987,-0.4515760162873533
-0.004200000000000009,-0.4523760162873534
-0.0040000000000000036,-0.4531760162873533
-0.003799999999999998,-0.45397601628735323
-0.003599999999999992,-0.4547760162873534
-0.0033999999999999864,-0.45557601628735334
-0.0032000000000000084,-0.45637601628735336
-0.0030000000000000027,-0.45717601628735327
-0.002799999999999997,-0.45797601628735346
-0.002599999999999991,-0.45877601628735337
-0.0023999999999999855,-0.4595760162873534
-0.0022000000000000075,-0.4603760162873533
-0.0020000000000000018,-0.46117601628735333
-0.001799999999999996,-0.46197601628735335
-0.0015999999999999903,-0.46277601628735343
-0.0013999999999999846,-0.46357601628735334
-0.0012000000000000066,-0.46437601628735337
-0.0010000000000000009,-0.4651760162873534
-0.0007999999999999952,-0.46597601628735347
-0.0005999999999999894,-0.4667760162873534
-0.0003999999999999837,-0.4675760162873535
-0.00020000000000000573,-0.4683760162873532
0.0,-0.46917601628735334
0.00020000000000000573,-0.4699760162873535
0.00040000000000001146,-0.47077601628735316
0.0006000000000000172,-0.47157601628735346
0.0007999999999999952,-0.47237601628735326
0.0010000000000000009,-0.4731760162873533
0.0012000000000000066,-0.4739760162873533
0.0014000000000000123,-0.4747760162873534
0.001600000000000018,-0.4755760162873534
0.001799999999999996,-0.4763760162873533
0.0020000000000000018,-0.47717601628735334
0.0022000000000000075,-0.47797601628735337
0.0024000000000000132,-0.47877601628735345
0.002599999999999991,-0.47957601628735336
0.002799999999999997,-0.48037601628735327
0.0030000000000000027,-0.4811760162873534
0.0032000000000000084,-0.4819760162873533
0.003400000000000014,-0.4827760162873536
0.003599999999999992,-0.4835760162873533
0.003799999999999998,-0.48437601628735344
0.0040000000000000036,-0.48517601628735335
0.004200000000000009,-0.48597601628735326
0.004400000000000015,-0.48677601628735345
0.004599999999999993,-0.4875760162873531
0.004799999999999999,-0.4883760162873534
0.0050000000000000044,-0.4891760162873533
0.00520000000000001,-0.4899760162873535
0.005400000000000016,-0.4907760162873534
0.005599999999999994,-0.4915760162873533
0.0058,-0.49237601628735334
0.006000000000000005,-0.49317601628735336
0.006200000000000011,-0.4939760162873534
0.006400000000000017,-0.49477601628735346
0.006599999999999995,-0.49557601628735337
0.0068000000000000005,-0.4963760162873534
0.007000000000000006,-0.4971760162873534
0.007200000000000012,-0.4979760162873535
0.007400000000000018,-0.4987760162873534
0.007599999999999996,-0.49957601628735354
0.007800000000000001,-0.5003760162873532
0.008000000000000007,-0.5011760162873534
0.008200000000000013,-0.5019760162873536
0.008400000000000019,-0.5027760162873532
0.008599999999999997,-0.5035760162873534
0.008800000000000002,-0.5043760162873533
0.009000000000000008,-0.5051760162873533
0.009200000000000014,-0.5059760162873533
0.009399999999999992,-0.5067760162873534
0.009599999999999997,-0.5075760162873533
0.009800000000000003,-0.5083760162873533
0.010000000000000009,-0.5091760162873534
0.010200000000000015,-0.5099760162873535
0.010399999999999993,-0.5107760162873534
0.010599999999999998,-0.5115760162873534
0.010800000000000004,-0.5123760162873533
0.01100000000000001,-0.5131760162873534
0.011200000000000015,-0.5139760162873533
0.011399999999999993,-0.5147760162873534
0.0116,-0.5155760162873533
0.011800000000000005,-0.5163760162873535
0.01200000000000001,-0.5171760162873534
0.012200000000000016,-0.5179760162873533
0.012399999999999994,-0.5187760162873535
0.0126,-0.5195760162873532
0.012800000000000006,-0.5203760162873534
0.013000000000000012,-0.5211760162873533
0.013200000000000017,-0.5219760162873535
0.013399999999999995,-0.5227760162873533
0.013600000000000001,-0.5235760162873533
0.013800000000000007,-0.5243760162873533
0.014000000000000012,-0.5251760162873534
0.014200000000000018,-0.5259760162873535
0.014399999999999996,-0.5267760162873534
0.014600000000000002,-0.5275760162873534
0.014800000000000008,-0.5283760162873534
0.015000000000000013,-0.5291760162873534
0.015199999999999991,-0.5299760162873534
0.015399999999999997,-0.5307760162873533
0.015600000000000003,-0.5315760162873536
0.01580000000000001,-0.5323760162873532
0.016000000000000014,-0.5331760162873534
0.016199999999999992,-0.5339760162873534
0.016399999999999998,-0.5347760162873533
0.016600000000000004,-0.5355760162873534
0.01680000000000001,-0.5363760162873533
0.017000000000000015,-0.5371760162873533
0.017199999999999993,-0.5379760162873533
0.0174,-0.5387760162873534
0.017600000000000005,-0.5395760162873533
0.01780000000000001,-0.5403760162873533
0.018000000000000016,-0.5411760162873535
0.018199999999999994,-0.5419760162873534
0.0184,-0.5427760162873534
0.018600000000000005,-0.5435760162873534
0.01880000000000001,-0.5443760162873533
0.019000000000000017,-0.5451760162873535
0.019199999999999995,-0.5459760162873534
0.0194,-0.5467760162873534
0.019600000000000006,-0.5475760162873533
0.019800000000000012,-0.5483760162873536
0.020000000000000018,-0.5491760162873535
0.020199999999999996,-0.5499760162873534
0.0204,-0.5507760162873535
0.020600000000000007,-0.5515760162873532
0.020800000000000013,-0.5523760162873534
0.02100000000000002,-0.5531760162873534
0.021199999999999997,-0.5539760162873533
0.021400000000000002,-0.5547760162873533
0.021600000000000008,-0.5555760162873533
0.021800000000000014,-0.5563760162873533
0.021999999999999992,-0.5571760162873532
0.022199999999999998,-0.5579760162873534
0.022400000000000003,-0.5587760162873534
0.02260000000000001,-0.5595760162873534
0.022800000000000015,-0.5603760162873535
0.022999999999999993,-0.5611760162873533
0.0232,-0.5619760162873534
0.023400000000000004,-0.5627760162873533
0.02360000000000001,-0.5635760162873537
0.023800000000000016,-0.5643760162873532
0.023999999999999994,-0.5651760162873535
0.0242,-0.5659760162873534
0.024400000000000005,-0.5667760162873533
0.02460000000000001,-0.5675760162873534
0.024800000000000016,-0.5683760162873533
0.024999999999999994,-0.5691760162873534
0.0252,-0.5699760162873533
0.025400000000000006,-0.5707760162873534
0.02560000000000001,-0.5715760162873533
0.025800000000000017,-0.5723760162873534
0.025999999999999995,-0.5731760162873533
0.0262,-0.5739760162873534
0.026400000000000007,-0.5747760162873534
0.026600000000000013,-0.5755760162873534
0.026800000000000018,-0.5763760162873534
0.026999999999999996,-0.5771760162873534
0.027200000000000002,-0.5779760162873534
0.027400000000000008,-0.5787760162873534
0.027600000000000013,-0.5795760162873533
0.02780000000000002,-0.5803760162873536
0.027999999999999997,-0.5811760162873532
0.028200000000000003,-0.5819760162873534
0.02840000000000001,-0.5827760162873535
0.028600000000000014,-0.5835760162873532
0.028799999999999992,-0.5843760162873534
0.028999999999999998,-0.5851760162873533
0.029200000000000004,-0.5859760162873533
0.02940000000000001,-0.5867760162873533
0.029600000000000015,-0.5875760162873533
0.029799999999999993,-0.5883760162873533
0.03,-0.5891760162873533
0.030200000000000005,-0.5899760162873534
0.03040000000000001,-0.5907760162873534
0.030600000000000016,-0.5915760162873535
0.030799999999999994,-0.5923760162873534
0.031,-0.5931760162873533
0.031200000000000006,-0.5939760162873534
0.03140000000000001,-0.5947760162873533
0.03160000000000002,-0.5955760162873537
0.031799999999999995,-0.5963760162873533
0.032,-0.5971760162873535
0.032200000000000006,-0.5979760162873534
0.03240000000000001,-0.5987760162873533
0.03260000000000002,-0.5995760162873535
0.032799999999999996,-0.6003760162873532
0.033,-0.6011760162873534
0.03320000000000001,-0.6019760162873533
0.03340000000000001,-0.6027760162873534
0.03360000000000002,-0.6035760162873534
0.0338,-0.6043760162873533
0.034,-0.6051760162873533
0.03420000000000001,-0.6059760162873534
0.034400000000000014,-0.6067760162873534
0.03460000000000002,-0.6075760162873535
0.0348,-0.6083760162873534
0.035,-0.6091760162873534
0.03520000000000001,-0.6099760162873534
0.035400000000000015,-0.6107760162873535
0.03559999999999999,-0.6115760162873533
0.0358,-0.6123760162873536
0.036000000000000004,-0.6131760162873532
0.03620000000000001,-0.6139760162873534
0.036400000000000016,-0.6147760162873536
0.036599999999999994,-0.6155760162873533
0.0368,-0.6163760162873534
0.037000000000000005,-0.6171760162873533
0.03720000000000001,-0.6179760162873533
0.03740000000000002,-0.6187760162873533
0.037599999999999995,-0.6195760162873534
0.0378,-0.6203760162873533
0.038000000000000006,-0.6211760162873533
0.03820000000000001,-0.6219760162873534
0.03840000000000002,-0.6227760162873536
0.038599999999999995,-0.6235760162873534
0.0388,-0.6243760162873534
0.03900000000000001,-0.6251760162873533
0.03920000000000001,-0.6259760162873534
0.03940000000000002,-0.6267760162873534
0.039599999999999996,-0.6275760162873534
0.0398,-0.6283760162873533
0.04000000000000001,-0.6291760162873535
0.040200000000000014,-0.6299760162873534
0.04040000000000002,-0.6307760162873534
0.0406,-0.6315760162873535
0.0408,-0.6323760162873532
0.04100000000000001,-0.6331760162873534
0.041200000000000014,-0.6339760162873533
0.04140000000000002,-0.6347760162873535
0.0416,-0.6355760162873533
0.041800000000000004,-0.6363760162873533
0.04200000000000001,-0.6371760162873533
0.042200000000000015,-0.6379760162873535
0.04239999999999999,-0.6387760162873534
0.0426,-0.6395760162873534
0.042800000000000005,-0.6403760162873534
0.04300000000000001,-0.6411760162873534
0.043200000000000016,-0.6419760162873535
0.043399999999999994,-0.6427760162873534
0.0436,-0.6435760162873533
0.043800000000000006,-0.6443760162873536
0.04400000000000001,-0.6451760162873532
0.04420000000000002,-0.6459760162873535
0.044399999999999995,-0.6467760162873534
0.0446,-0.6475760162873533
0.044800000000000006,-0.6483760162873534
0.04500000000000001,-0.6491760162873533
0.04520000000000002,-0.6499760162873534
0.045399999999999996,-0.6507760162873533
0.0456,-0.6515760162873534
0.04580000000000001,-0.6523760162873533
0.04600000000000001,-0.6531760162873533
0.04620000000000002,-0.6539760162873535
0.0464,-0.6547760162873534
0.0466,-0.6555760162873534
0.04680000000000001,-0.6563760162873534
0.047000000000000014,-0.6571760162873533
0.04720000000000002,-0.6579760162873535
0.0474,-0.6587760162873534
0.0476,-0.6595760162873534
0.04780000000000001,-0.6603760162873533
0.048000000000000015,-0.6611760162873536
0.04819999999999999,-0.6619760162873531
0.0484,-0.6627760162873534
0.048600000000000004,-0.6635760162873535
0.04880000000000001,-0.6643760162873532
0.049000000000000016,-0.6651760162873535
0.049199999999999994,-0.6659760162873533
0.0494,-0.6667760162873533
0.049600000000000005,-0.6675760162873533
0.04980000000000001,-0.6683760162873533
0.05000000000000002,-0.6691760162873532
0.050199999999999995,-0.6699760162873533
0.0504,-0.6707760162873534
0.050600000000000006,-0.6715760162873535
0.05080000000000001,-0.6723760162873534
0.05100000000000002,-0.6731760162873535
0.051199999999999996,-0.6739760162873533
0.0514,-0.6747760162873534
0.05160000000000001,-0.6755760162873533
0.05180000000000001,-0.6763760162873537
0.05200000000000002,-0.6771760162873532
0.052199999999999996,-0.6779760162873535
0.0524,-0.6787760162873534
0.05260000000000001,-0.6795760162873533
0.052800000000000014,-0.6803760162873534
0.05300000000000002,-0.6811760162873535
0.0532,-0.6819760162873534
0.0534,-0.6827760162873533
0.05360000000000001,-0.6835760162873534
0.053800000000000014,-0.6843760162873533
0.05400000000000002,-0.6851760162873534
0.0542,-0.6859760162873533
0.054400000000000004,-0.6867760162873534
0.05460000000000001,-0.6875760162873534
0.054800000000000015,-0.6883760162873535
0.05499999999999999,-0.6891760162873534
0.0552,-0.6899760162873534
0.055400000000000005,-0.6907760162873534
0.05560000000000001,-0.6915760162873534
0.055800000000000016,-0.6923760162873533
0.055999999999999994,-0.6931760162873536
0.0562,-0.6939760162873532
0.056400000000000006,-0.6947760162873534
0.05660000000000001,-0.6955760162873535
0.05680000000000002,-0.6963760162873532
0.056999999999999995,-0.6971760162873534
0.0572,-0.6979760162873533
0.05740000000000001,-0.6987760162873533
0.05760000000000001,-0.6995760162873533
0.05780000000000002,-0.7003760162873534
0.057999999999999996,-0.7011760162873533
0.0582,-0.7019760162873533
0.05840000000000001,-0.7027760162873534
0.05860000000000001,-0.7035760162873534
0.05880000000000002,-0.7043760162873535
0.059,-0.7051760162873534
0.0592,-0.7059760162873533
0.05940000000000001,-0.7067760162873534
0.059600000000000014,-0.7075760162873533
0.05980000000000002,-0.7083760162873537
0.06,-0.7091760162873533
